name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boone, NC",2023-05-17,70.3,51.5,62.2,70.3,51.5,62.2,48.2,65.3,0.012,100,8.33,rain,0,0,24.2,11.4,325.5,1012.9,47.8,9.6,261,22.7,9,10,2023-05-17T06:19:09,2023-05-17T20:27:42,0.93,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-05-18,59.5,45.7,53.2,59.5,45.7,53.2,49,86.3,0,0,0,,0,0,24.2,8,109.3,1021.7,71.9,9.2,137.9,11.8,5,10,2023-05-18T06:18:25,2023-05-18T20:28:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-05-19,64.3,46.5,55.9,64.3,46.5,55.8,50.1,82,0,0,0,,0,0,20.8,9.1,98.4,1023.9,83.8,9.9,197.5,17,7,10,2023-05-19T06:17:42,2023-05-19T20:29:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-20,68.9,55.4,60.9,68.9,55.4,60.9,56.1,85.8,0.016,100,8.33,rain,0,0,18.3,11.5,300.2,1019.9,95.2,8.8,151.6,13,7,10,2023-05-20T06:17:01,2023-05-20T20:30:05,0.03,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-21,72.9,50.9,60.7,72.9,50.9,60.7,48.7,68.5,0,0,0,,0,0,16.1,10.2,303.7,1020.2,34.4,9.8,244.1,21.1,8,10,2023-05-21T06:16:22,2023-05-21T20:30:51,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-22,67.8,43.1,56,67.8,43.1,56,47.5,76.7,0,0,0,,0,0,13.9,6.9,121.5,1022.7,12.6,7.8,224.5,19.4,7,10,2023-05-22T06:15:44,2023-05-22T20:31:37,0.1,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-05-23,63.1,48.2,56.1,63.1,48.2,56.1,44.7,68.3,0,0,0,,0,0,19.7,9.7,105,1024,10.1,9.9,189.8,16.4,6,10,2023-05-23T06:15:08,2023-05-23T20:32:22,0.13,Clear,Clear conditions throughout the day.,clear-day,"72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-24,71.5,45.3,56.7,71.5,45.3,56.7,44,68.7,0,0,0,,0,0,12.8,6.9,58,1020.4,6.3,9,261.3,22.7,8,10,2023-05-24T06:14:33,2023-05-24T20:33:07,0.16,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-25,70.4,42.5,56.8,70.4,42.5,56.8,47.5,74.8,0,0,0,,0,0,16.1,8,107.3,1019.3,33,8.4,240.8,20.8,9,10,2023-05-25T06:14:00,2023-05-25T20:33:51,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-26,63.9,48.9,54.8,63.9,48.6,54.7,44.4,69.5,0,0,0,,0,0,17.2,8,109.7,1023.4,47.3,9.9,221.3,19.1,7,10,2023-05-26T06:13:29,2023-05-26T20:34:34,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-27,57.1,45,50.5,57.1,41.5,49.7,40.2,70.3,0.359,100,20.83,rain,0,0,25.3,9.8,78.9,1023.8,43,9.2,120.3,10.6,4,10,2023-05-27T06:12:59,2023-05-27T20:35:17,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"RVZN7,72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-28,54.6,44.7,49.1,54.6,40.5,48.3,48.9,99.4,1.103,100,79.17,rain,0,0,30,10.7,341.6,1018.2,93.8,5.9,42.4,3.6,2,10,2023-05-28T06:12:31,2023-05-28T20:35:59,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-29,62.8,49.9,55.5,62.8,46.3,55.2,52.5,90.4,0.012,100,8.33,rain,0,0,20.8,14.8,282.1,1015.4,94.1,9.1,131.9,11.4,6,10,2023-05-29T06:12:05,2023-05-29T20:36:40,0.32,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-30,65.3,55,59.2,65.3,55,59.2,56.4,91,0.032,100,12.5,rain,0,0,18.3,8.6,101.9,1019.6,88.5,8.9,153.2,13.1,6,10,2023-05-30T06:11:40,2023-05-30T20:37:20,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-31,68.1,52.8,59,68.1,52.8,59,55.8,90.2,0.03,100,20.83,rain,0,0,13.9,8,116.2,1022.3,77.5,8,174.7,15.4,7,10,2023-05-31T06:11:18,2023-05-31T20:38:00,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-01,75.9,50.3,61.3,75.9,50.3,61.3,53.5,79,0,0,0,,0,0,17.2,6.4,93.4,1021.3,42.3,9,291.2,25.2,9,10,2023-06-01T06:10:56,2023-06-01T20:38:38,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-06-02,77.3,47.7,62.7,77.3,47.7,62.7,48.6,67.4,0,0,0,,0,0,17.2,10.2,63.5,1018.4,2.1,8.4,296.6,25.7,9,10,2023-06-02T06:10:37,2023-06-02T20:39:16,0.45,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-03,79.3,47.4,62.5,79.3,47.4,62.5,50.9,71.3,0.095,100,8.33,rain,0,0,24.2,8.7,78.7,1016.1,37.6,9,240.9,20.8,8,10,2023-06-03T06:10:19,2023-06-03T20:39:53,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"RVZN7,72301003810,72314863859,KHKY,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-04,70.2,54.8,61.5,70.2,54.8,61.5,58.3,90.1,0.018,100,12.5,rain,0,0,16.1,5.2,111.5,1017.3,72.2,7.2,183,15.7,8,30,2023-06-04T06:10:03,2023-06-04T20:40:28,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"RVZN7,72301003810,72314863859,0586W,72314653892,F8439,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-05,70.4,56.3,62.9,70.4,56.3,62.9,57.9,85.3,0,0,0,,0,0,20.8,13.2,14.6,1017,58.2,7.8,262.9,22.8,8,30,2023-06-05T06:09:49,2023-06-05T20:41:03,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-06,72.2,47.3,60.3,72.2,47.3,60.3,44.4,64.2,0,0,0,,0,0,20.8,14.2,291.5,1015.4,4.4,6.2,269.2,23.3,8,10,2023-06-06T06:09:36,2023-06-06T20:41:36,0.59,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-07,61.7,50.4,55.5,61.7,50.4,55.5,50.9,85.4,0.073,100,33.33,rain,0,0,27.5,14.3,295,1011.4,76,8.5,84.4,7.3,5,10,2023-06-07T06:09:25,2023-06-07T20:42:09,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-08,65.1,48.1,56.8,65.1,48.1,56.8,41.6,63.2,0,0,0,,0,0,27.7,14.9,318,1010.8,15.1,9.9,280.5,24.4,8,10,2023-06-08T06:09:16,2023-06-08T20:42:40,0.66,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-09,68.9,38.3,54.7,68.9,38.3,54.7,39.4,63.1,0,0,0,,0,0,18.3,12,313.7,1014.1,12.6,9.5,292,25.2,9,10,2023-06-09T06:09:08,2023-06-09T20:43:10,0.7,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-10,74.8,41.8,59.3,74.8,41.8,59.3,46.1,67,0,0,0,,0,0,16.1,8,202.8,1016.2,12.5,9.2,248.8,21.5,8,10,2023-06-10T06:09:02,2023-06-10T20:43:39,0.75,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-11,68.8,47.3,59.6,68.8,47.3,59.6,54.2,83.7,0.012,100,8.33,rain,0,0,24.2,11.4,211.9,1014.6,52.7,8.8,113.8,9.5,4,10,2023-06-11T06:08:58,2023-06-11T20:44:06,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-12,66.7,57.8,62.3,66.7,57.8,62.3,55.4,79.8,0.499,100,16.67,rain,0,0,31.1,17.8,289.3,1010.4,74.7,8.6,188.9,16.3,6,10,2023-06-12T06:08:56,2023-06-12T20:44:32,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"RVZN7,72301003810,72314863859,KHKY,0586W,KVJI,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-06-13,70.3,51,60.1,70.3,51,60.1,43.3,58,0,0,0,,0,0,21.9,13.7,299.1,1013,29.9,9.9,293.6,25.4,9,10,2023-06-13T06:08:55,2023-06-13T20:44:57,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"RVZN7,72301003810,KHKY,72314863859,KVJI,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-06-14,73.9,48.6,62.7,73.9,48.6,62.7,46.2,57.6,0,0,0,,0,0,27.6,17.6,290.3,1010.4,19.5,9.9,270.6,23.3,9,10,2023-06-14T06:08:56,2023-06-14T20:45:21,0.87,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819"
"Boone, NC",2023-06-15,74.9,56.9,65.6,74.9,56.9,65.6,54,68.5,0,0,0,,0,0,23,13.8,298.3,1011.7,46.9,9.9,205.3,18,8,30,2023-06-15T06:08:58,2023-06-15T20:45:43,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819"
"Boone, NC",2023-06-16,75.9,53.7,66,75.9,53.7,66,54.3,69.4,0,0,0,,0,0,32.1,20,303,1012.1,29.1,9.1,254.4,21.9,8,30,2023-06-16T06:09:02,2023-06-16T20:46:04,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-06-17,73.2,53.2,62.8,73.2,53.2,62.8,47.7,60.4,0,0,0,,0,0,19.7,13.2,298.6,1015.5,3.3,9.8,299,25.7,9,10,2023-06-17T06:09:08,2023-06-17T20:46:23,0.98,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-18,75.4,45.8,61.5,75.4,45.8,61.5,51.8,74.1,0,0,0,,0,0,18.3,10.4,146.8,1016.9,7.1,7.9,268.8,23.1,9,10,2023-06-18T06:09:15,2023-06-18T20:46:41,0,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-19,66.5,57.7,63,66.5,57.7,63,59.9,89.9,0.025,100,20.83,rain,0,0,25.3,5.8,99.4,1015.8,61.4,8.2,94.3,8.1,3,10,2023-06-19T06:09:24,2023-06-19T20:46:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RVZN7,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-20,63.5,60.5,61.9,63.5,60.5,61.9,61.8,99.9,3.059,100,95.83,rain,0,0,31,11.5,106,1016,99.3,3,39.5,3.2,2,10,2023-06-20T06:09:35,2023-06-20T20:47:12,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"RVZN7,72314863859,0586W,72314653892,F8439,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-21,60,55,57.9,60,55,57.9,57.9,99.8,1.554,100,83.33,rain,0,0,27.5,12.7,94.8,1017.6,99.4,5.1,56.9,4.8,2,10,2023-06-21T06:09:46,2023-06-21T20:47:25,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-22,61.8,54.6,57.4,61.8,54.6,57.4,57.4,99.9,0.613,100,70.83,rain,0,0,16.1,5.2,108.5,1016.7,99.9,4.9,69.1,6,3,10,2023-06-22T06:10:00,2023-06-22T20:47:37,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-06-23,68.5,58.4,62.9,68.5,58.4,62.9,59.9,90.7,0.255,100,45.83,rain,0,0,19.7,10.8,292.1,1016.8,89.4,7.5,162,14.2,5,10,2023-06-23T06:10:15,2023-06-23T20:47:47,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-24,72.2,60.2,65.2,72.2,60.2,65.2,57.9,79,0.012,100,8.33,rain,0,0,21.9,15.9,293.1,1017.9,80.8,9.9,204.4,17.5,6,10,2023-06-24T06:10:31,2023-06-24T20:47:55,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-25,75.7,60.8,67.8,75.7,60.8,67.8,60.3,78.6,0.097,100,8.33,rain,0,0,23,12.7,293.9,1017.6,35.3,9.8,211.6,18.4,8,10,2023-06-25T06:10:49,2023-06-25T20:48:02,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-26,79.4,58.1,68.1,79.4,58.1,68.1,57.1,71.2,0.164,100,16.67,rain,0,0,35.8,20.6,291.8,1013.1,22.4,9.8,273.1,23.6,8,30,2023-06-26T06:11:09,2023-06-26T20:48:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-27,73.8,60.2,66.8,73.8,60.2,66.8,56,69.1,0,0,0,,0,0,26.3,17.8,295.1,1013.5,74.2,9.9,178.8,15.5,6,10,2023-06-27T06:11:29,2023-06-27T20:48:10,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-06-28,75.7,59,68,75.7,59,68,56,67.5,0,0,0,,0,0,23,14.3,295.6,1018.5,44.7,9.2,304.4,26.3,9,10,2023-06-28T06:11:51,2023-06-28T20:48:12,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-29,79.8,52.6,67.1,79.8,52.6,67.1,56.6,73.2,0,0,0,,0,0,12.8,7.4,254.9,1021.8,5.3,5.6,255.1,21.9,8,30,2023-06-29T06:12:14,2023-06-29T20:48:12,0.38,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-06-30,79.4,58.6,69,79.4,58.6,69,59,72.6,0,0,0,,0,0,18.3,12.5,293.4,1021.4,36.8,8,219.1,18.8,8,30,2023-06-30T06:12:39,2023-06-30T20:48:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-07-01,84,60.5,70.6,82.8,60.5,70.5,59.9,73.3,0,0,0,,0,0,23,10.7,306.9,1021.1,10.3,8.4,250.9,21.6,8,30,2023-07-01T06:13:05,2023-07-01T20:48:07,0.44,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-02,82,63.2,71.2,83.2,63.2,71.4,63.1,78.7,0.346,100,16.67,rain,0,0,24.1,14.4,285.4,1019.3,22.8,8.7,201.3,17.2,7,30,2023-07-02T06:13:32,2023-07-02T20:48:02,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-03,78.9,62.6,70.5,78.9,62.6,70.5,63.2,79.2,0.004,100,12.5,rain,0,0,26.4,13.7,284,1019.3,16.2,9.7,166.2,14.3,5,30,2023-07-03T06:14:00,2023-07-03T20:47:55,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-04,80.5,64.8,71.4,80.1,64.8,71.4,59.2,69.2,0,0,0,,0,0,23,14.3,304.2,1021.8,28,9.8,276,23.9,8,10,2023-07-04T06:14:30,2023-07-04T20:47:47,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72301003810,KUKF,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-05,76.4,59.9,68.7,76.4,59.9,68.7,63.7,85.5,0.058,100,8.33,rain,0,0,10.3,6.3,284.3,1022,46,8.2,184.1,16,7,30,2023-07-05T06:15:00,2023-07-05T20:47:36,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72301003810,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-06,80.7,63.8,71.7,82.3,63.8,71.8,63.8,78.2,0.001,100,4.17,rain,0,0,13.9,9.6,273.3,1019.1,44.3,9.5,264.4,23,9,30,2023-07-06T06:15:32,2023-07-06T20:47:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72301003810,KUKF,KHKY,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-07,81.5,65.9,72.8,82,65.9,72.9,61.9,70.6,0,0,0,,0,0,20.7,13.2,300.3,1017.6,27.4,9.9,256.4,22.1,8,30,2023-07-07T06:16:04,2023-07-07T20:47:10,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72301003810,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-08,81.8,59.6,70.7,81.2,59.6,70.6,59.1,71.7,0,0,0,,0,0,16.1,10.2,290.7,1016.7,11.4,8.8,269.8,23.3,9,30,2023-07-08T06:16:38,2023-07-08T20:46:55,0.68,Clear,Clear conditions throughout the day.,clear-day,"72301003810,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-09,74.1,63.6,68.2,74.1,63.6,68.2,61.5,80,0.321,100,20.83,rain,0,0,26.3,16.5,298,1015.2,64.2,9.7,185.9,16,10,10,2023-07-09T06:17:12,2023-07-09T20:46:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72301003810,KHKY,0586W,KVJI,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-10,77.7,58.3,68.8,77.7,58.3,68.8,56,67.6,0,0,0,,0,0,19.5,11.4,296.5,1017,30.9,9.9,283.7,24.4,9,10,2023-07-10T06:17:48,2023-07-10T20:46:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-11,78.8,50.8,65.9,78.8,50.8,65.9,53.8,69.7,0,0,0,,0,0,13.9,9.6,292.3,1020.2,12.1,9.5,253.5,22.1,9,10,2023-07-11T06:18:24,2023-07-11T20:45:57,0.79,Clear,Clear conditions throughout the day.,clear-day,"72301003810,KUKF,KHKY,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-12,81.4,54,68.1,81.3,54,68.1,56.3,70.5,0,0,0,,0,0,12.8,7.4,161.9,1020.9,25.1,9.8,269.4,23.4,9,10,2023-07-12T06:19:01,2023-07-12T20:45:35,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-13,79.4,56.8,67.7,79.4,56.8,67.7,63.3,87.1,1.064,100,29.17,rain,0,0,43.6,10.9,280.3,1018.7,32.1,8.7,191.5,16.7,9,30,2023-07-13T06:19:40,2023-07-13T20:45:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72301003810,KUKF,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-14,83.1,65.9,72.9,84,65.9,73.1,65.6,80.6,0.17,100,37.5,rain,0,0,23,13.1,276.6,1018.5,34.9,9.1,254.1,21.9,9,30,2023-07-14T06:20:18,2023-07-14T20:44:45,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72301003810,KUKF,KHKY,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-15,81.9,62.2,71.1,84.4,62.2,71.5,66.7,87.5,1.201,100,29.17,rain,0,0,20.8,12,175.3,1017.6,34.6,7.5,219.1,18.8,9,30,2023-07-15T06:20:58,2023-07-15T20:44:17,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KUKF,72301003810,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-07-16,77.8,66.6,71.2,77.8,66.6,71.2,61.8,74.5,0.096,100,12.5,rain,0,0,25.3,16.6,299.6,1017.3,73.3,9.6,232.5,20.1,10,10,2023-07-16T06:21:38,2023-07-16T20:43:47,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KUKF,72301003810,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-17,79.7,61.9,70.2,79.7,61.9,70.2,56.9,66.2,0,0,0,,0,0,18.3,9.7,283.9,1021.1,2.3,7,245.7,21.2,8,10,2023-07-17T06:22:19,2023-07-17T20:43:16,0,Clear,Clear conditions throughout the day.,clear-day,"KUKF,72301003810,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-18,80.5,58,68.3,81.5,58,68.4,60.3,78.5,0.037,100,16.67,rain,0,0,18.3,9.6,288.3,1022.3,22.4,7.4,216.5,18.8,8,60,2023-07-18T06:23:01,2023-07-18T20:42:43,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KUKF,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-19,74.8,63.9,68.4,74.8,63.9,68.4,62.5,82.5,0,0,0,,0,0,30,19.5,296.8,1022.7,45.1,9.1,158.9,13.7,7,30,2023-07-19T06:23:43,2023-07-19T20:42:09,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-20,77.5,59,68.1,77.5,59,68.1,60.7,78.7,0,0,0,,0,0,23,14.4,291.2,1021.2,23.6,9.9,156.9,13.5,7,30,2023-07-20T06:24:26,2023-07-20T20:41:33,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-21,78.1,63.5,70.4,78.1,63.5,70.4,61.2,74.7,0,0,0,,0,0,29.9,16,300.4,1016.8,68.7,9.7,240.5,20.7,9,10,2023-07-21T06:25:09,2023-07-21T20:40:55,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-22,76.3,60,66.7,76.3,60,66.7,58.4,78.2,0,0,0,,0,0,16.1,9.7,297,1016.3,61.1,9.8,201.1,17.3,9,10,2023-07-22T06:25:53,2023-07-22T20:40:15,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-23,73.9,57.7,65.7,73.9,57.7,65.7,60.5,84.9,0.001,100,4.17,rain,0,0,10.3,6.9,182.3,1019.4,75.7,8.7,188.5,16.3,9,30,2023-07-23T06:26:37,2023-07-23T20:39:34,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KUKF,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-24,79.6,58.9,68.3,79.6,58.9,68.3,57.9,73.9,0,0,0,,0,0,17.2,12,290.1,1023,34.2,9.5,276.6,23.7,9,30,2023-07-24T06:27:22,2023-07-24T20:38:52,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-25,81,56.9,69.1,81.4,56.9,69.1,59.5,74.9,0,0,0,,0,0,18.3,12,298,1024.7,25,9.3,206.4,17.8,9,30,2023-07-25T06:28:07,2023-07-25T20:38:08,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KUKF,72314863859,0586W,KTNB,72219863819,K0A9"
